GeneID	KEGG	KO	description	pathways	UniProt
AT5G57930	ath:AT5G57930	No_KO	--	(--,--)	Q8W4A5
AT5G28980	No_KEGG	--	--	(--,--)	--
AT5G48100	ath:AT5G48100	K05909	laccase [EC:1.10.3.2]	(--,--)	Q84J37
AT5G09450	ath:AT5G09450	No_KO	--	(--,--)	Q94B59
AT5G49930	ath:AT5G49930	No_KO	--	(--,--)	Q9LTX7
AT2G34080	ath:AT2G34080	No_KO	--	(--,--)	O22961
AT3G50280	ath:AT3G50280	No_KO	--	(--,--)	Q9SND9
AT5G61670	ath:AT5G61670	No_KO	--	(--,--)	Q9FKF4
AT5G59680	ath:AT5G59680	No_KO	--	(--,--)	Q9FN93
AT2G11620	ath:AT2G11620	No_KO	--	(--,--)	Q9SIF7
AT3G45800	ath:AT3G45800	No_KO	--	(--,--)	F4J6S0
AT4G34380	ath:AT4G34380	No_KO	--	(--,--)	Q9SZ03
AT3G52080	ath:AT3G52080	No_KO	--	(--,--)	Q8L709
AT5G23550	ath:AT5G23550	No_KO	--	(--,--)	Q9LT07
AT1G76080	ath:AT1G76080	No_KO	--	(--,--)	Q9SGS4
AT2G23460	ath:AT2G23460	No_KO	--	(--,--)	O80462
AT3G26540	ath:AT3G26540	No_KO	--	(--,--)	Q9LRV2
AT3G48170	ath:AT3G48170	K00130	betaine-aldehyde dehydrogenase [EC:1.2.1.8]	{'ath00260': 'Glycine, serine and threonine metabolism', 'ath01100': 'Metabolic pathways'}	Q9STS1
AT5G33415	No_KEGG	--	--	(--,--)	--
AT1G13960	ath:AT1G13960	No_KO	--	(--,--)	Q9XI90
AT1G49070	No_KEGG	--	--	(--,--)	--
AT1G60525	ath:AT1G60525	No_KO	--	(--,--)	--
AT2G26890	ath:AT2G26890	K09533	DnaJ homolog subfamily C member 13	(--,--)	F4IVL6
AT3G30814	No_KEGG	--	--	(--,--)	--
AT4G12020	ath:AT4G12020	No_KO	--	(--,--)	Q9SZ67
AT5G53350	ath:AT5G53350	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX	(--,--)	Q9FK07
AT5G57340	ath:AT5G57340	No_KO	--	(--,--)	Q944M0
AT4G21060	ath:AT4G21060	K20843	hydroxyproline O-galactosyltransferase 2/3/4/5/6 [EC:2.4.1.-]	(--,--)	A7XDQ9
AT4G24280	ath:AT4G24280	K03283	heat shock 70kDa protein 1/2/6/8	{'ath04141': 'Protein processing in endoplasmic reticulum', 'ath03040': 'Spliceosome', 'ath04144': 'Endocytosis'}	Q9STW6
AT3G54160	ath:AT3G54160	No_KO	--	(--,--)	Q9M388
AT5G57900	ath:AT5G57900	No_KO	--	(--,--)	Q9FDX1
AT3G17590	ath:AT3G17590	K11648	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	(--,--)	P93045
AT1G69070	ath:AT1G69070	K14766	nucleolar protein 14	(--,--)	A0A178W3G2
AT1G13130	ath:AT1G13130	No_KO	--	(--,--)	Q66GP7
AT1G58180	ath:AT1G58180	K01673	carbonic anhydrase [EC:4.2.1.1]	{'ath00910': 'Nitrogen metabolism'}	Q9C6F5
AT1G09650	ath:AT1G09650	No_KO	--	(--,--)	O04488
AT5G67100	ath:AT5G67100	K02320	DNA polymerase alpha subunit A [EC:2.7.7.7]	{'ath00230': 'Purine metabolism', 'ath03030': 'DNA replication', 'ath00240': 'Pyrimidine metabolism', 'ath01100': 'Metabolic pathways'}	Q9FHA3
AT3G54190	ath:AT3G54190	No_KO	--	(--,--)	Q9C5G8
AT5G03250	ath:AT5G03250	No_KO	--	(--,--)	Q9LYW0
AT5G46400	ath:AT5G46400	K13217	pre-mRNA-processing factor 39	(--,--)	A0A1P8BBD6
AT5G13590	ath:AT5G13590	No_KO	--	(--,--)	F4K402
AT1G03530	ath:AT1G03530	K14763	H/ACA ribonucleoprotein complex non-core subunit NAF1	(--,--)	Q9LR70
AT1G04140	ath:AT1G04140	K17985	activating molecule in BECN1-regulated autophagy protein 1	(--,--)	Q94C94
AT2G42250	ath:AT2G42250	No_KO	--	(--,--)	O48532
AT4G18160	ath:AT4G18160	K05389	potassium channel subfamily K, other eukaryote	(--,--)	Q9SVV6
AT1G16800	ath:AT1G16800	K10706	senataxin [EC:3.6.4.-]	(--,--)	F4I5Z7
AT3G24180	ath:AT3G24180	K17108	non-lysosomal glucosylceramidase [EC:3.2.1.45]	{'ath00511': 'Other glycan degradation', 'ath00600': 'Sphingolipid metabolism', 'ath01100': 'Metabolic pathways'}	Q8VZ08
AT5G03360	ath:AT5G03360	No_KO	--	(--,--)	F4KFA3
AT1G16070	ath:AT1G16070	No_KO	--	(--,--)	Q9S9M8
AT3G17920	ath:AT3G17920	No_KO	--	(--,--)	B3H486
AT2G45480	ath:AT2G45480	No_KO	--	(--,--)	Q8S9M3
AT3G08840	ath:AT3G08840	No_KO	--	(--,--)	Q8GXA2
AT5G10340	ath:AT5G10340	No_KO	--	(--,--)	Q9LX89
AT5G62410	ath:AT5G62410	K06674	structural maintenance of chromosome 2	(--,--)	Q9C5Y4
AT2G47640	ath:AT2G47640	K11096	small nuclear ribonucleoprotein D2	{'ath03040': 'Spliceosome'}	Q8RUH0
AT2G26570	ath:AT2G26570	No_KO	--	(--,--)	O48724
AT3G60800	ath:AT3G60800	K20028	palmitoyltransferase ZDHHC2/15/20 [EC:2.3.1.225]	(--,--)	Q8VYP5
AT5G35331	No_KEGG	--	--	(--,--)	--
AT5G32825	No_KEGG	--	--	(--,--)	--
AT1G40079	No_KEGG	--	--	(--,--)	--
AT1G67750	ath:AT1G67750	K01728	pectate lyase [EC:4.2.2.2]	{'ath00040': 'Pentose and glucuronate interconversions'}	Q9FXD8
AT4G19400	ath:AT4G19400	No_KO	--	(--,--)	Q29Q75
AT4G19410	ath:AT4G19410	No_KO	--	(--,--)	Q940J8
AT1G42635	No_KEGG	--	--	(--,--)	--
AT5G55720	ath:AT5G55720	K01728	pectate lyase [EC:4.2.2.2]	{'ath00040': 'Pentose and glucuronate interconversions'}	Q9FM66
AT1G04200	ath:AT1G04200	No_KO	--	(--,--)	A0A1P8ATW4
AT1G21530	ath:AT1G21530	No_KO	--	(--,--)	Q9LPK7
AT1G32750	ath:AT1G32750	K03125	transcription initiation factor TFIID subunit 1	{'ath03022': 'Basal transcription factors'}	Q8LRK9
AT5G29580	No_KEGG	--	--	(--,--)	--
AT4G12340	ath:AT4G12340	No_KO	--	(--,--)	Q9STH7
AT4G08820	No_KEGG	--	--	(--,--)	--
AT1G31993	No_KEGG	--	--	(--,--)	--
AT5G38192	No_KEGG	--	--	(--,--)	--
AT5G43940	ath:AT5G43940	K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath01100': 'Metabolic pathways', 'ath01200': 'Carbon metabolism', 'ath00010': 'Glycolysis / Gluconeogenesis', 'ath00071': 'Fatty acid degradation', 'ath00350': 'Tyrosine metabolism'}	Q96533
AT5G52130	ath:AT5G52130	No_KO	--	(--,--)	Q9LTK7
AT1G56650	ath:AT1G56650	K16166	transcription factor MYB75	{'ath04712': 'Circadian rhythm - plant'}	Q9FE25
AT1G52330	ath:AT1G52330	No_KO	--	(--,--)	Q5BPW9
AT2G44810	ath:AT2G44810	K16818	phospholipase A1 [EC:3.1.1.32]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00564': 'Glycerophospholipid metabolism', 'ath01100': 'Metabolic pathways', 'ath00592': 'alpha-Linolenic acid metabolism'}	Q948R1
AT1G04930	ath:AT1G04930	No_KO	--	(--,--)	F4I764
AT4G30650	ath:AT4G30650	No_KO	--	(--,--)	Q9M095
AT4G27510	ath:AT4G27510	No_KO	--	(--,--)	B3H6U5
AT1G35780	ath:AT1G35780	No_KO	--	(--,--)	A0A1P8AM51
AT4G15840	ath:AT4G15840	No_KO	--	(--,--)	A0A1P8B6W9
AT1G72150	ath:AT1G72150	No_KO	--	(--,--)	Q56WK6
AT5G16120	ath:AT5G16120	No_KO	--	(--,--)	B3H7N1
AT3G59910	ath:AT3G59910	No_KO	--	(--,--)	Q9M1Y3
AT2G40730	ath:AT2G40730	K08876	SCY1-like protein 1	(--,--)	A0A178VLD7
AT2G35270	ath:AT2G35270	No_KO	--	(--,--)	O82166
AT4G19190	ath:AT4G19190	No_KO	--	(--,--)	Q8VZ67
AT5G23150	ath:AT5G23150	No_KO	--	(--,--)	Q9XER9
AT5G30584	No_KEGG	--	--	(--,--)	--
AT5G35340	No_KEGG	--	--	(--,--)	--
AT1G13270	ath:AT1G13270	K01265	methionyl aminopeptidase [EC:3.4.11.18]	(--,--)	Q9FV52
AT1G67880	ath:AT1G67880	K00737	beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]	{'ath00510': 'N-Glycan biosynthesis', 'ath01100': 'Metabolic pathways'}	Q9C9V4
AT5G47770	ath:AT5G47770	K00787	farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath01100': 'Metabolic pathways', 'ath00900': 'Terpenoid backbone biosynthesis'}	Q09152
AT1G59453	ath:AT1G59453	K15199	general transcription factor 3C polypeptide 1	(--,--)	Q94HW6
AT1G26640	ath:AT1G26640	No_KO	--	(--,--)	Q8H1F7
AT5G40560	ath:AT5G40560	No_KO	--	(--,--)	Q9FM41
AT1G09750	ath:AT1G09750	No_KO	--	(--,--)	O04496
AT3G20390	ath:AT3G20390	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	(--,--)	Q94JQ4
AT3G14205	ath:AT3G14205	No_KO	--	(--,--)	Q94A27
AT1G27960	ath:AT1G27960	No_KO	--	(--,--)	A0A1P8AUC1
AT2G26590	ath:AT2G26590	K06691	26S proteasome regulatory subunit N13	{'ath03050': 'Proteasome'}	O48726
AT4G33780	ath:AT4G33780	No_KO	--	(--,--)	Q8LCF7
AT5G27090	ath:AT5G27090	No_KO	--	(--,--)	B3H507
AT2G01710	ath:AT2G01710	No_KO	--	(--,--)	A0A1P8B2U5
AT3G22380	ath:AT3G22380	No_KO	--	(--,--)	Q94KE2
AT2G21410	ath:AT2G21410	K02154	V-type H+-transporting ATPase subunit a	{'ath00190': 'Oxidative phosphorylation', 'ath04145': 'Phagosome', 'ath01100': 'Metabolic pathways'}	Q9SJT7
AT3G18100	ath:AT3G18100	K09422	transcription factor MYB, plant	(--,--)	F4J7J5
AT5G38895	ath:AT5G38895	No_KO	--	(--,--)	F4KCY6
AT1G09060	ath:AT1G09060	K15601	lysine-specific demethylase 3 [EC:1.14.11.-]	(--,--)	F4HZD1
AT1G43245	ath:AT1G43245	K11426	SET and MYND domain-containing protein	(--,--)	Q3ECY6
AT1G50600	ath:AT1G50600	No_KO	--	(--,--)	Q8H125
AT1G54540	ath:AT1G54540	No_KO	--	(--,--)	Q9SLI0
AT1G72610	ath:AT1G72610	No_KO	--	(--,--)	P94040
AT1G53670	ath:AT1G53670	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	(--,--)	Q9C8M2
AT1G21380	ath:AT1G21380	No_KO	--	(--,--)	Q9LPL6
AT1G51570	ath:AT1G51570	No_KO	--	(--,--)	Q9C8H3
AT1G30400	ath:AT1G30400	No_KO	--	(--,--)	Q9C8G9
AT3G05990	ath:AT3G05990	No_KO	--	(--,--)	Q9SFG3
AT4G04077	ath:AT4G04077	No_KO	--	(--,--)	--
AT2G17820	ath:AT2G17820	No_KO	--	(--,--)	Q9SXL4
AT2G13920	No_KEGG	--	--	(--,--)	--
AT3G19895	ath:AT3G19895	No_KO	--	(--,--)	Q8GWB1
AT5G44820	ath:AT5G44820	No_KO	--	(--,--)	Q147R7
AT1G79600	ath:AT1G79600	K08869	aarF domain-containing kinase	(--,--)	Q9MA15
AT5G62570	ath:AT5G62570	No_KO	--	(--,--)	C0SVV6
AT1G77510	ath:AT1G77510	K09580	protein disulfide-isomerase A1 [EC:5.3.4.1]	{'ath04141': 'Protein processing in endoplasmic reticulum'}	Q9SRG3
AT1G55740	ath:AT1G55740	K06617	raffinose synthase [EC:2.4.1.82]	{'ath00052': 'Galactose metabolism'}	Q84VX0
AT5G08010	ath:AT5G08010	No_KO	--	(--,--)	Q9SD83
AT1G70650	ath:AT1G70650	No_KO	--	(--,--)	F4I6V2
AT3G18190	ath:AT3G18190	K09496	T-complex protein 1 subunit delta	(--,--)	Q9LV21
AT4G35350	ath:AT4G35350	K16290	xylem cysteine proteinase [EC:3.4.22.-]	(--,--)	O65493
AT5G20160	ath:AT5G20160	K12845	U4/U6 small nuclear ribonucleoprotein SNU13	{'ath03008': 'Ribosome biogenesis in eukaryotes', 'ath03040': 'Spliceosome'}	F4K456
AT3G44093	No_KEGG	--	--	(--,--)	--
AT4G28080	ath:AT4G28080	K03255	protein TIF31	(--,--)	F4JKH6
AT2G03980	ath:AT2G03980	No_KO	--	(--,--)	Q9SIF5
AT2G05640	No_KEGG	--	--	(--,--)	--
AT2G14110	ath:AT2G14110	K17619	magnesium-dependent phosphatase 1 [EC:3.1.3.48 3.1.3.-]	(--,--)	A0A1P8B0L9
AT4G31960	ath:AT4G31960	No_KO	--	(--,--)	Q5Q0B2
AT4G10340	ath:AT4G10340	K08916	light-harvesting complex II chlorophyll a/b binding protein 5	{'ath00196': 'Photosynthesis - antenna proteins', 'ath01100': 'Metabolic pathways'}	Q9XF89
AT4G08945	No_KEGG	--	--	(--,--)	--
AT2G25020	No_KEGG	--	--	(--,--)	--
AT3G32330	ath:AT3G32330	No_KO	--	(--,--)	F4JA85
AT3G32280	ath:AT3G32280	No_KO	--	(--,--)	F4JA84
AT3G31900	ath:AT3G31900	No_KO	--	(--,--)	F4J923
AT3G45130	ath:AT3G45130	K01852	lanosterol synthase [EC:5.4.99.7]	{'ath00100': 'Steroid biosynthesis', 'ath01110': 'Biosynthesis of secondary metabolites', 'ath01100': 'Metabolic pathways'}	Q1G1A4
AT5G02170	ath:AT5G02170	K15015	solute carrier family 32 (vesicular inhibitory amino acid transporter)	(--,--)	Q8LPF4
AT5G14230	ath:AT5G14230	No_KO	--	(--,--)	Q9LYA6
AT1G07350	ath:AT1G07350	No_KO	--	(--,--)	Q84TH4
AT1G30475	ath:AT1G30475	No_KO	--	(--,--)	Q6NM15
AT1G74410	ath:AT1G74410	No_KO	--	(--,--)	Q8LBA0
AT2G20670	ath:AT2G20670	No_KO	--	(--,--)	Q9SIU5
AT1G34310	ath:AT1G34310	No_KO	--	(--,--)	Q9XID4
AT3G61720	ath:AT3G61720	No_KO	--	(--,--)	Q9M366
AT1G14740	ath:AT1G14740	No_KO	--	(--,--)	Q94B71
AT4G17040	ath:AT4G17040	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	(--,--)	Q8LB10
AT4G13900	No_KEGG	--	--	(--,--)	--
AT4G32970	ath:AT4G32970	No_KO	--	(--,--)	F4JVV9
AT1G17230	ath:AT1G17230	No_KO	--	(--,--)	Q9SHI2
AT2G19300	ath:AT2G19300	No_KO	--	(--,--)	O64563
AT3G29782	No_KEGG	--	--	(--,--)	--
AT5G48990	ath:AT5G48990	No_KO	--	(--,--)	Q9FI71
AT1G12780	ath:AT1G12780	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	{'ath00520': 'Amino sugar and nucleotide sugar metabolism', 'ath00052': 'Galactose metabolism', 'ath01100': 'Metabolic pathways'}	Q42605
AT3G15605	ath:AT3G15605	No_KO	--	(--,--)	Q1G2Z7
AT1G54320	ath:AT1G54320	No_KO	--	(--,--)	Q9SLK2
AT1G63870	ath:AT1G63870	No_KO	--	(--,--)	Q9CAK0
AT2G44930	ath:AT2G44930	No_KO	--	(--,--)	O22159
AT2G27035	ath:AT2G27035	No_KO	--	(--,--)	F4IVN9
AT2G04070	ath:AT2G04070	K03327	multidrug resistance protein, MATE family	(--,--)	Q9SIA3
AT3G42258	No_KEGG	--	--	(--,--)	--
AT3G59310	ath:AT3G59310	K15287	solute carrier family 35, member F1/2	(--,--)	A0A1I9LRQ6
AT5G39500	ath:AT5G39500	K18443	golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1	{'ath04144': 'Endocytosis'}	Q9FLY5
AT4G37410	ath:AT4G37410	K00517	indol-3-yl-methylglucosinolate hydroxylase [EC:1.14.-.-]	(--,--)	Q9SZU1
AT5G02180	ath:AT5G02180	K15015	solute carrier family 32 (vesicular inhibitory amino acid transporter)	(--,--)	Q8GYS4
AT5G60940	ath:AT5G60940	K14406	cleavage stimulation factor subunit 1	{'ath03015': 'mRNA surveillance pathway'}	Q8L4J2
AT1G58310	ath:AT1G58310	No_KO	--	(--,--)	Q9LQC1
AT1G20240	ath:AT1G20240	No_KO	--	(--,--)	F4HSR2
AT4G12560	ath:AT4G12560	No_KO	--	(--,--)	Q9SU30
AT5G38080	ath:AT5G38080	No_KO	--	(--,--)	Q9LS13
AT2G16000	No_KEGG	--	--	(--,--)	--
AT1G51870	ath:AT1G51870	No_KO	--	(--,--)	A0A1P8AW67
AT3G61850	ath:AT3G61850	No_KO	--	(--,--)	Q43385
AT5G19165	No_KEGG	--	--	(--,--)	--
AT1G16150	ath:AT1G16150	No_KO	--	(--,--)	Q9S9M2
AT1G72570	ath:AT1G72570	K09285	AP2-like factor, ANT lineage	(--,--)	Q1PFE1
AT2G10030	No_KEGG	--	--	(--,--)	--
AT4G21192	ath:AT4G21192	K18172	COX assembly mitochondrial protein 2	(--,--)	Q0WSU0
AT3G11040	ath:AT3G11040	K01227	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]	{'ath00511': 'Other glycan degradation'}	Q9SRL4
AT5G45400	ath:AT5G45400	K07466	replication factor A1	{'ath03440': 'Homologous recombination', 'ath03030': 'DNA replication', 'ath03420': 'Nucleotide excision repair', 'ath03430': 'Mismatch repair'}	Q9FHJ6
AT5G12470	ath:AT5G12470	No_KO	--	(--,--)	Q94CJ5
AT3G50750	ath:AT3G50750	No_KO	--	(--,--)	Q9S7F3
AT3G55340	ath:AT3G55340	No_KO	--	(--,--)	Q9M3B8
AT1G04300	ath:AT1G04300	No_KO	--	(--,--)	A8MQL1
AT2G14095	ath:AT2G14095	No_KO	--	(--,--)	A0A1P8B0X8
AT5G36910	ath:AT5G36910	No_KO	--	(--,--)	Q42597
AT3G46890	ath:AT3G46890	No_KO	--	(--,--)	Q9STG1
AT2G21660	ath:AT2G21660	No_KO	--	(--,--)	Q03250
AT1G73805	ath:AT1G73805	No_KO	--	(--,--)	Q9C9T2
AT1G26310	ath:AT1G26310	K09264	MADS-box transcription factor, plant	(--,--)	Q39081
AT4G16892	ath:AT4G16892	No_KO	--	(--,--)	--
AT1G63310	ath:AT1G63310	No_KO	--	(--,--)	Q9C8T5
AT1G73110	ath:AT1G73110	No_KO	--	(--,--)	A0A1P8ATD8
AT2G28830	ath:AT2G28830	No_KO	--	(--,--)	Q84WZ8
AT2G46450	ath:AT2G46450	K05391	cyclic nucleotide gated channel, plant	{'ath04626': 'Plant-pathogen interaction'}	Q8GWD2
AT2G28590	ath:AT2G28590	No_KO	--	(--,--)	Q9SIB6
AT1G03470	ath:AT1G03470	No_KO	--	(--,--)	Q66GR8
AT3G07090	ath:AT3G07090	No_KO	--	(--,--)	Q9SFT9
AT1G08910	ath:AT1G08910	K04706	E3 SUMO-protein ligase PIAS1	{'ath04120': 'Ubiquitin mediated proteolysis'}	A0A0A7EPL0
AT1G01550	ath:AT1G01550	No_KO	--	(--,--)	Q9LMM6
AT1G05960	ath:AT1G05960	K21842	protein EFR3	(--,--)	F4IAF6
AT4G21065	ath:AT4G21065	No_KO	--	(--,--)	A8MQA3
AT4G01593	ath:AT4G01593	No_KO	--	(--,--)	--
AT1G49570	ath:AT1G49570	K00430	peroxidase [EC:1.11.1.7]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00940': 'Phenylpropanoid biosynthesis', 'ath01100': 'Metabolic pathways'}	Q9FX85
AT1G48650	ath:AT1G48650	K14442	ATP-dependent RNA helicase DHX36 [EC:3.6.4.13]	{'ath03018': 'RNA degradation'}	F4HYJ7
AT3G15300	ath:AT3G15300	No_KO	--	(--,--)	Q9LDZ1
AT1G60560	ath:AT1G60560	No_KO	--	(--,--)	A0A1P8APC7
AT2G12440	No_KEGG	--	--	(--,--)	--
AT4G30890	ath:AT4G30890	K11841	ubiquitin carboxyl-terminal hydrolase 10 [EC:3.4.19.12]	(--,--)	Q9FPS3
AT5G37660	ath:AT5G37660	No_KO	--	(--,--)	Q0WPN8
AT3G29773	No_KEGG	--	--	(--,--)	--
AT4G21250	ath:AT4G21250	No_KO	--	(--,--)	F4JIP9
AT5G62390	ath:AT5G62390	No_KO	--	(--,--)	Q9LVA0
AT2G27980	ath:AT2G27980	No_KO	--	(--,--)	F4IHN9
AT5G19855	ath:AT5G19855	No_KO	--	(--,--)	Q8L9X2
AT1G31840	ath:AT1G31840	No_KO	--	(--,--)	Q9C6S6
AT5G53020	ath:AT5G53020	No_KO	--	(--,--)	Q9LVV0
AT5G01900	ath:AT5G01900	No_KO	--	(--,--)	Q9LZV6
AT2G41540	ath:AT2G41540	K00006	glycerol-3-phosphate dehydrogenase (NAD+) [EC:1.1.1.8]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00564': 'Glycerophospholipid metabolism'}	O22216
AT2G32270	ath:AT2G32270	K14709	solute carrier family 39 (zinc transporter), member 1/2/3	(--,--)	Q9SLG3
AT2G14570	No_KEGG	--	--	(--,--)	--
AT3G06160	ath:AT3G06160	No_KO	--	(--,--)	Q9M8K2
AT5G38570	ath:AT5G38570	No_KO	--	(--,--)	Q9FFW4
AT5G22960	ath:AT5G22960	K16298	serine carboxypeptidase-like clade IV [EC:3.4.16.-]	(--,--)	Q9FFB2
AT3G25270	ath:AT3G25270	No_KO	--	(--,--)	Q9LSE9
AT4G32600	ath:AT4G32600	No_KO	--	(--,--)	Q8VY23
AT1G02520	ath:AT1G02520	K05658	ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:3.6.3.44]	{'ath02010': 'ABC transporters'}	Q9FWX7
AT5G06780	ath:AT5G06780	No_KO	--	(--,--)	Q9FG29
AT2G38840	ath:AT2G38840	No_KO	--	(--,--)	A0A1P8AXR3
AT3G16630	ath:AT3G16630	K10393	kinesin family member 2/24	(--,--)	Q940B8
AT4G25480	ath:AT4G25480	K09286	EREBP-like factor	(--,--)	Q9M0L0
AT1G17240	ath:AT1G17240	No_KO	--	(--,--)	Q9SHI3
AT2G25550	No_KEGG	--	--	(--,--)	--
AT2G31520	No_KEGG	--	--	(--,--)	--
AT3G09510	ath:AT3G09510	No_KO	--	(--,--)	Q9SF52
AT5G37665	No_KEGG	--	--	(--,--)	--
AT1G06100	ath:AT1G06100	No_KO	--	(--,--)	Q9LND8
AT1G35960	No_KEGG	--	--	(--,--)	--
AT1G28290	ath:AT1G28290	No_KO	--	(--,--)	Q9FZA2
AT5G45430	ath:AT5G45430	K08829	male germ cell-associated kinase [EC:2.7.11.22]	(--,--)	F4KD80
AT5G45428	No_KEGG	--	--	(--,--)	--
AT4G04408	No_KEGG	--	--	(--,--)	--
AT1G21970	ath:AT1G21970	No_KO	--	(--,--)	Q9SFD8
AT1G52087	No_KEGG	--	--	(--,--)	--
AT3G46510	ath:AT3G46510	No_KO	--	(--,--)	Q9SNC6
AT1G01380	ath:AT1G01380	K09422	transcription factor MYB, plant	(--,--)	Q9LNI5
AT3G01880	ath:AT3G01880	No_KO	--	(--,--)	Q9S7Q5
AT2G47330	ath:AT2G47330	K12835	ATP-dependent RNA helicase DDX42 [EC:3.6.4.13]	{'ath03040': 'Spliceosome'}	O22907
AT4G03290	ath:AT4G03290	K13448	calcium-binding protein CML	{'ath04626': 'Plant-pathogen interaction'}	Q9ZR02
AT5G52530	ath:AT5G52530	No_KO	--	(--,--)	Q9FGR1
AT4G25350	ath:AT4G25350	No_KO	--	(--,--)	Q6R8G6
AT5G43590	ath:AT5G43590	No_KO	--	(--,--)	Q9FIY1
AT1G72710	ath:AT1G72710	K02218	casein kinase 1 [EC:2.7.11.1]	(--,--)	Q9CAI5
AT3G23450	ath:AT3G23450	No_KO	--	(--,--)	A0A1I9LMI7
AT4G13430	ath:AT4G13430	K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath01100': 'Metabolic pathways', 'ath01230': 'Biosynthesis of amino acids', 'ath00966': 'Glucosinolate biosynthesis', 'ath00660': 'C5-Branched dibasic acid metabolism', 'ath01210': '2-Oxocarboxylic acid metabolism', 'ath00290': 'Valine, leucine and isoleucine biosynthesis'}	Q94AR8
AT5G19470	ath:AT5G19470	No_KO	--	(--,--)	P0C026
AT5G20120	ath:AT5G20120	No_KO	--	(--,--)	Q84VV3
AT5G03690	ath:AT5G03690	K01623	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00010': 'Glycolysis / Gluconeogenesis', 'ath01230': 'Biosynthesis of amino acids', 'ath00710': 'Carbon fixation in photosynthetic organisms', 'ath01200': 'Carbon metabolism', 'ath00051': 'Fructose and mannose metabolism', 'ath00030': 'Pentose phosphate pathway', 'ath01100': 'Metabolic pathways'}	F4KGQ0
AT1G35390	No_KEGG	--	--	(--,--)	--
AT5G36005	No_KEGG	--	--	(--,--)	--
AT2G17620	ath:AT2G17620	K21777	G2/mitotic-specific cyclin-B, other	(--,--)	Q39068
AT3G43180	ath:AT3G43180	No_KO	--	(--,--)	Q9LXL6
AT5G17540	ath:AT5G17540	K19861	benzyl alcohol O-benzoyltransferase [EC:2.3.1.196 2.3.1.232]	(--,--)	Q9LF70
AT3G21985	No_KEGG	--	--	(--,--)	--
AT4G31570	ath:AT4G31570	No_KO	--	(--,--)	F4JSP7
AT4G30460	ath:AT4G30460	No_KO	--	(--,--)	Q9M0B4
AT1G19430	ath:AT1G19430	No_KO	--	(--,--)	Q9LN50
AT1G51190	ath:AT1G51190	K09285	AP2-like factor, ANT lineage	(--,--)	Q5YGP7
AT2G45910	ath:AT2G45910	No_KO	--	(--,--)	Q8GUH1
AT3G26935	ath:AT3G26935	K16675	palmitoyltransferase ZDHHC9/14/18 [EC:2.3.1.225]	(--,--)	Q0WQK2
AT5G59600	ath:AT5G59600	No_KO	--	(--,--)	Q9FGR2
AT1G79440	ath:AT1G79440	K17761	succinate-semialdehyde dehydrogenase, mitochondrial [EC:1.2.1.24]	{'ath00650': 'Butanoate metabolism', 'ath01100': 'Metabolic pathways', 'ath00250': 'Alanine, aspartate and glutamate metabolism'}	Q9SAK4
AT2G23720	No_KEGG	--	--	(--,--)	--
AT2G02720	ath:AT2G02720	K01728	pectate lyase [EC:4.2.2.2]	{'ath00040': 'Pentose and glucuronate interconversions'}	O64510
AT1G09090	ath:AT1G09090	K13447	respiratory burst oxidase [EC:1.6.3.- 1.11.1.-]	{'ath04626': 'Plant-pathogen interaction', 'ath04016': 'MAPK signaling pathway - plant'}	Q9SBI0
AT2G27430	ath:AT2G27430	No_KO	--	(--,--)	Q8GUS7
AT2G24165	No_KEGG	--	--	(--,--)	--
AT5G15510	ath:AT5G15510	No_KO	--	(--,--)	F4K9U0
AT2G26360	ath:AT2G26360	No_KO	--	(--,--)	A0A178VVE3
AT2G04190	ath:AT2G04190	No_KO	--	(--,--)	F4IV59
AT1G53920	ath:AT1G53920	No_KO	--	(--,--)	Q9SSA7
AT2G44410	ath:AT2G44410	No_KO	--	(--,--)	Q6NLR3
